t,ball_x,ball_z,ball_vx,ball_vz,ee_x,ee_z
0.2625000000000003,0.5354341404604481,2.6763254337477687,-1.7436071054232578,-0.599915022178758,1.942890293094024e-16,1.055546845059293
0.26666666666666694,0.5281725543890948,2.673656660123414,-1.7427806571247864,-0.6405056698451589,1.5265566588595902e-16,0.9890741144731543
0.2708333333333336,0.5209144257440379,2.6708188446702343,-1.741950874813662,-0.6810757087630861,1.5265566588595902e-16,0.9326014079701338
0.27500000000000024,0.5136597693426364,2.667812074310339,-1.7411175363363796,-0.7216248863749458,1.249000902703301e-16,0.886219191971007
0.2791666666666669,0.5064086009035218,2.6646364370739217,-1.7402804253874946,-0.7621529367401477,1.249000902703301e-16,0.8498827458904146
0.28333333333333355,0.49916093702178854,2.661292022152619,-1.7394393316159786,-0.8026595811126964,1.8041124150158794e-16,0.8234812679835883
0.2875000000000002,0.4919167951438483,2.6577789199504527,-1.7385940507056616,-0.843144528519849,1.6653345369377348e-16,0.8068915879661127
0.29166666666666685,0.4846761935420524,2.6540972221323744,-1.737744384431015,-0.8836074763388091,1.3877787807814457e-16,0.8000167993361722
0.2958333333333335,0.47743915128917874,2.6502470216704217,-1.7368901406896742,-0.9240481108687049,9.71445146547012e-17,0.802810290727314
0.30000000000000016,0.4702056882328736,2.6462284128875244,-1.7360311335132241,-0.9644661078953872,1.6653345369377348e-16,0.8152851890723721
0.3041666666666668,0.4629758249701326,2.6420414914989956,-1.7351671830578435,-1.0048611332468742,9.71445146547012e-17,0.8375033528081991
0.30833333333333346,0.45574958282189737,2.637686354651756,-1.7342981155764576,-1.0452328433375557,6.938893903907228e-17,0.8695546141849402
0.3125000000000001,0.44852698380783873,2.633163100961341,-1.733423763374069,-1.0855808856995506,1.3877787807814457e-16,0.9115242084666269
0.31666666666666676,0.44130805062138906,2.6284718305467583,-1.7325439647479264,-1.125904899499877,9.71445146547012e-17,0.9634459564381004
0.3208333333333334,0.43409280660508004,2.6236126450632486,-1.7316585639141662,-1.1662045160423513,1.942890293094024e-16,1.0252414861517996
0.32500000000000007,0.42688127572623624,2.6185856477330263,-1.730767410922516,-1.2064793592533605,1.942890293094024e-16,1.0966463095728054
0.3291666666666667,0.41967348255306713,2.613390943374064,-1.729870361560584,-1.2467290461508762,1.942890293094024e-16,1.1771244306202737
